54	0
54	0
54	0
54	0
54	0
54	0
62	0
62	0
62	0
62	0
62	0
62	0
61	0
61	0
61	0
61	0
61	0
61	0
61	0
61	0
61	0
61	0
61	0
61	0
61	0
61	0
61	0
61	0
61	0
61	0
61	0
61	0
61	0
61	0
61	0
61	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
57	0
57	0
57	0
57	0
57	0
57	0
56	0
56	0
56	0
54	0
54	0
54	0
55	0
55	0
55	0
55	0
55	0
55	0
55	0
55	0
55	0
55	0
55	0
55	0
55	0
55	0
55	0
55	0
55	0
55	0
55	0
55	0
55	0
55	0
55	0
55	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
53	0
53	0
53	0
53	0
53	0
53	0
54	0
54	0
54	0
56	0
56	0
56	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
56	0
56	0
56	0
56	0
56	0
56	0
56	0
56	0
56	0
56	0
56	0
56	0
57	0
57	0
57	0
57	0
57	0
57	0
49	0
49	0
49	0
49	0
49	0
49	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
59	0
57	0
57	0
57	0
57	0
57	0
57	0
56	0
56	0
56	0
56	0
56	0
56	0
57	49
57	49
57	49
59	49
59	49
59	49
61	49
61	49
61	49
61	49
61	49
61	49
61	41
61	41
61	41
61	41
61	41
61	41
59	41
59	41
59	41
59	41
59	41
59	41
57	42
57	42
57	42
57	42
57	42
57	42
66	42
66	42
66	42
66	42
66	42
66	42
59	42
59	42
59	42
59	42
59	42
59	42
68	42
68	42
68	42
68	42
68	42
68	42
61	42
61	42
61	42
61	42
61	42
61	42
69	42
69	42
69	42
69	42
69	42
69	42
63	42
63	42
63	42
63	42
63	42
63	42
66	42
66	42
66	42
66	42
66	42
66	42
64	44
64	44
64	44
64	44
64	44
64	44
62	44
62	44
62	44
62	44
62	44
62	44
71	44
71	44
71	44
71	44
71	44
71	44
62	44
62	44
62	44
62	44
62	44
62	44
61	46
61	46
61	46
67	46
67	46
67	46
66	46
66	46
66	46
66	46
66	46
66	46
66	47
