0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	44	0
0	44	0
0	44	0
0	44	0
0	44	0
0	44	0
0	44	0
0	44	0
0	44	0
0	44	0
0	45	0
0	45	0
0	45	0
0	45	0
0	45	0
0	45	0
0	45	0
0	45	0
0	45	0
0	45	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	52	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	45	0
0	45	0
0	45	0
0	45	0
0	45	0
0	45	0
0	45	0
0	45	0
0	45	0
0	45	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	47	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	49	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
0	50	0
57	52	0
57	52	0
57	52	0
57	52	0
57	52	0
57	52	0
57	52	0
57	52	0
57	52	0
57	52	0
57	50	0
57	50	0
57	50	0
57	50	0
57	50	0
57	50	0
57	50	0
57	50	0
57	50	0
57	50	0
61	49	0
61	49	0
61	49	0
61	49	0
61	49	0
61	49	0
61	49	0
61	49	0
61	49	0
61	49	0
61	50	0
61	50	0
61	50	0
61	50	0
61	50	0
61	50	0
61	50	0
61	50	0
61	50	0
61	50	0
59	52	0
59	52	0
59	52	0
59	52	0
59	52	0
59	52	0
59	52	0
59	52	0
59	52	0
59	52	0
59	54	0
59	54	0
59	54	0
59	54	0
59	54	0
59	54	0
59	54	0
59	54	0
59	54	0
59	54	0
57	56	0
57	56	0
57	56	0
57	56	0
57	56	0
57	56	0
57	56	0
57	56	0
57	56	0
57	56	0
57	59	0
57	59	0
57	59	0
57	59	0
57	59	0
57	59	0
57	59	0
57	59	0
57	59	0
57	59	0
59	57	0
59	57	0
59	57	0
59	57	0
59	57	0
59	57	0
59	57	0
59	57	0
59	57	0
59	57	0
59	56	0
59	56	0
59	56	0
59	56	0
59	56	0
59	56	0
59	56	0
59	56	0
59	56	0
59	56	0
51	54	0
51	54	0
51	54	0
51	54	0
51	54	0
51	54	0
51	54	0
51	54	0
51	54	0
51	54	0
52	52	0
52	52	0
52	52	0
52	52	0
52	52	0
52	52	0
52	52	0
52	52	0
52	52	0
52	0	0
54	0	0
54	52	0
54	52	0
54	52	0
54	52	0
54	51	0
54	51	0
54	51	0
54	52	0
54	52	0
56	52	0
56	52	0
56	51	0
56	51	0
56	51	0
56	51	0
56	52	0
56	52	0
56	52	0
56	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
59	51	0
59	51	0
59	51	0
59	51	0
59	51	0
59	51	0
59	51	0
59	51	0
59	51	0
59	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
57	51	0
56	51	0
56	52	0
56	52	0
56	52	0
56	52	0
56	52	0
56	52	0
56	52	0
56	52	0
56	52	0
54	52	0
54	52	0
54	52	0
54	52	0
54	52	0
54	52	0
54	52	0
54	52	0
54	52	0
54	52	0
56	52	0
56	50	0
56	50	0
56	50	0
56	50	0
56	50	0
56	50	0
56	50	0
56	50	0
56	50	0
54	50	0
54	50	0
54	50	0
54	50	0
54	50	0
54	50	0
54	50	0
54	50	0
54	50	0
54	50	0
52	50	0
52	49	0
52	49	0
52	49	0
52	49	0
52	49	0
52	49	0
52	49	0
52	49	0
52	49	0
54	49	0
54	49	0
54	49	0
54	49	0
54	49	0
54	49	0
54	49	0
54	49	0
54	49	0
54	49	0
56	49	0
56	50	0
56	50	0
56	50	0
56	50	0
56	50	0
56	50	0
56	50	0
56	50	0
56	50	0
57	50	0
57	49	0
57	49	0
57	49	0
57	49	0
57	49	0
57	49	0
57	49	0
57	49	0
57	49	0
59	49	0
59	47	0
59	47	0
59	47	0
59	47	0
59	47	0
59	47	0
59	47	0
59	47	0
59	47	0
59	47	0
59	49	0
59	49	0
59	49	0
59	49	0
59	49	0
59	49	0
59	49	0
59	49	0
59	49	0
57	49	0
57	50	0
57	50	0
57	50	0
57	50	0
57	50	0
57	50	0
57	50	0
57	50	0
57	50	0
57	50	0
57	52	0
57	52	0
57	52	0
57	52	0
57	52	0
57	52	0
57	52	0
57	52	0
57	52	0
56	52	40
56	49	40
56	49	40
56	49	40
56	49	40
56	49	40
56	49	40
56	49	40
56	49	40
56	49	40
56	49	40
56	49	40
56	49	40
56	49	40
56	49	40
56	49	40
56	49	40
56	49	40
56	49	40
56	49	40
57	49	42
57	49	42
57	49	42
57	49	42
57	49	42
57	49	42
57	49	42
57	49	42
57	49	42
57	49	42
56	49	42
56	49	42
56	49	42
56	49	42
56	49	42
56	49	42
56	49	42
56	49	42
56	49	42
56	49	42
54	49	40
54	54	40
54	54	40
54	54	40
54	54	40
54	54	40
54	54	40
54	54	40
54	54	40
54	54	40
56	54	40
56	54	40
56	54	40
56	54	40
56	54	40
56	54	40
56	54	40
56	54	40
56	54	40
56	54	40
57	54	38
57	56	38
57	56	38
57	56	38
57	56	38
57	56	38
57	56	38
57	56	38
57	56	38
57	56	38
59	56	38
59	56	38
59	56	38
59	56	38
59	56	38
59	56	38
59	56	38
59	56	38
59	56	38
59	56	38
61	56	40
61	59	40
61	59	40
61	59	40
61	59	40
61	59	40
61	59	40
61	59	40
61	59	40
61	59	40
64	59	40
64	59	40
64	59	40
64	59	40
64	59	40
64	59	40
64	59	40
64	59	40
64	59	40
64	59	40
62	59	32
62	52	32
62	52	32
62	52	32
62	52	32
62	52	32
62	52	32
62	52	32
62	52	32
62	52	32
61	52	33
61	52	33
61	52	33
61	52	33
61	52	33
61	52	33
61	52	33
61	52	33
61	52	33
61	52	33
59	52	35
59	52	35
59	52	35
59	52	35
59	52	35
59	52	35
59	52	35
59	52	35
59	52	35
59	52	35
57	52	37
57	52	37
57	52	37
57	52	37
57	52	37
57	52	37
57	52	37
57	52	37
0	52	37
0	52	37
57	52	38
57	52	38
57	52	38
57	52	38
56	52	38
56	52	38
56	52	38
56	52	38
57	52	38
57	52	38
57	52	38
56	52	38
56	52	38
56	52	38
56	52	38
57	52	38
57	52	38
57	52	38
57	52	38
56	52	38
56	52	40
56	52	40
56	52	40
56	52	40
56	52	40
56	52	40
56	52	40
56	52	40
56	52	40
56	52	40
56	52	38
56	52	38
56	52	38
56	52	38
56	52	38
56	52	38
56	52	38
56	52	38
56	52	38
56	52	38
56	52	37
56	52	37
56	52	37
56	52	37
56	52	37
56	52	37
56	52	37
56	52	37
56	52	37
56	52	37
56	52	35
56	52	35
56	52	35
56	52	35
56	52	35
56	52	35
56	52	35
56	52	35
56	52	35
56	52	35
57	52	37
57	52	37
57	52	37
57	52	37
57	52	37
57	52	37
