0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	54	0
0	52	0
0	52	0
0	52	0
0	52	0
0	57	0
0	57	0
0	57	0
0	57	0
0	51	0
0	51	0
0	51	0
0	51	0
0	50	0
0	50	0
0	50	0
0	50	0
0	49	0
0	49	0
0	49	0
0	49	0
0	54	0
0	54	0
0	54	0
0	54	0
0	49	0
0	47	0
0	49	0
0	47	0
0	49	0
0	47	0
0	45	0
0	47	0
0	45	0
0	45	0
0	45	0
0	45	0
0	47	0
0	47	0
0	47	0
0	47	0
0	49	0
0	49	0
0	47	0
0	47	0
0	49	0
0	49	0
0	49	0
0	49	0
0	42	0
0	42	0
0	42	0
0	42	0
0	54	0
0	54	0
0	54	0
0	54	0
0	52	0
0	52	0
0	52	0
0	52	0
0	51	0
0	51	0
0	51	0
0	51	0
0	52	0
0	52	0
0	52	0
0	52	0
0	57	0
0	57	0
0	57	0
0	57	0
0	56	49
0	56	49
0	56	49
0	56	49
0	55	49
0	55	49
0	55	49
0	55	49
0	56	47
0	56	47
0	56	47
0	56	47
0	56	52
0	56	52
0	56	52
0	56	52
0	0	46
0	0	46
0	54	46
0	54	46
0	52	45
0	52	45
0	51	45
0	51	45
0	52	44
0	52	44
0	52	44
0	52	44
0	52	49
0	52	49
0	52	49
0	52	49
0	0	44
0	0	42
0	51	44
0	51	42
0	49	44
0	49	42
0	48	40
0	48	42
0	49	40
0	49	40
0	52	40
0	52	40
0	51	42
0	51	42
0	54	42
0	54	42
0	48	44
0	48	44
0	57	42
0	57	42
0	56	44
0	56	44
0	54	44
0	54	44
0	52	37
0	52	37
0	51	37
0	51	37
0	52	47
0	52	47
0	56	47
0	56	47
0	61	45
0	61	45
0	54	45
0	54	45
0	53	44
0	53	44
0	56	44
0	56	44
0	54	45
0	54	45
0	57	45
0	57	45
0	56	50
0	56	50
0	59	50
0	59	50
66	57	49
66	57	49
66	52	49
66	52	49
66	51	48
66	51	48
66	57	48
66	57	48
64	56	49
64	56	49
64	56	49
64	56	49
69	52	49
69	52	49
69	52	49
69	52	49
63	54	0
63	54	0
63	54	47
63	54	47
62	59	45
62	59	45
62	59	44
62	59	44
61	52	45
61	52	45
61	52	45
61	52	45
66	49	45
66	49	45
66	49	45
66	49	45
61	51	0
59	51	0
61	51	44
59	51	44
61	56	42
59	56	42
57	56	41
59	56	41
57	49	42
57	49	42
57	52	42
57	52	42
59	50	42
59	50	42
59	54	42
59	54	42
61	52	0
61	52	0
59	52	40
59	52	40
61	52	38
61	52	38
61	52	37
61	52	37
54	52	38
54	52	38
54	50	38
54	50	38
66	49	38
66	49	38
66	47	38
66	47	38
64	49	40
64	49	40
64	45	40
64	45	40
62	47	40
62	47	40
62	44	40
62	44	40
61	45	33
61	45	33
61	64	37
61	64	37
69	62	35
69	62	35
69	61	33
69	61	33
68	62	35
68	62	35
68	59	32
68	59	32
66	61	33
66	61	33
66	57	30
66	57	30
65	56	37
65	56	37
65	56	47
65	56	47
65	62	45
65	62	45
65	62	44
65	62	44
0	61	45
0	61	45
0	61	42
0	61	42
65	59	44
65	59	44
66	59	41
68	59	41
61	57	42
61	57	42
66	57	42
66	57	42
64	44	42
64	44	42
62	44	42
62	44	42
64	46	42
64	46	42
61	46	42
61	46	42
62	47	42
62	47	42
59	47	42
59	47	42
61	47	41
61	47	41
61	59	41
61	59	41
61	57	49
61	57	49
61	56	49
61	56	49
61	57	42
61	57	42
61	54	42
61	54	42
61	56	45
61	56	45
61	53	45
61	53	45
61	54	38
61	54	38
61	54	38
61	54	38
59	54	37
59	54	37
57	54	37
57	54	37
59	54	38
59	54	38
56	54	38
56	54	38
57	54	35
57	54	35
66	54	35
66	54	35
57	54	37
56	54	37
57	54	49
57	54	49
56	53	47
56	53	47
56	53	45
56	53	45
0	61	47
0	61	47
65	61	44
65	61	44
66	61	45
66	61	45
66	61	42
66	61	42
66	59	44
66	59	44
63	59	44
63	59	44
61	64	44
61	64	44
59	64	44
59	64	44
61	58	42
61	58	42
64	58	42
64	58	42
63	57	47
63	57	47
63	57	47
63	57	47
63	56	41
63	56	41
60	56	41
60	56	41
58	61	40
58	61	40
56	61	40
56	61	40
58	56	39
58	54	39
61	56	39
61	54	39
60	56	44
60	54	44
63	52	44
63	54	44
61	52	37
61	52	37
64	52	37
64	52	37
63	54	37
63	54	37
66	54	37
66	54	37
64	56	0
64	56	0
64	54	0
64	54	0
64	56	49
64	56	49
64	56	47
64	56	47
64	49	46
64	49	46
67	49	46
67	49	46
66	46	42
66	46	42
64	46	42
64	46	42
66	47	44
66	47	44
62	47	44
62	47	44
64	49	46
64	49	46
61	49	46
61	49	46
62	49	35
62	49	35
62	61	35
62	61	35
62	59	37
62	59	37
62	58	37
62	58	37
62	59	38
62	59	38
62	56	38
62	56	38
62	57	35
62	57	35
62	54	35
62	54	35
62	56	40
62	56	40
66	56	40
66	56	40
64	57	42
64	57	42
62	57	42
62	57	42
64	59	44
64	59	44
61	59	44
61	59	44
62	56	40
62	56	40
59	56	40
59	56	40
61	57	33
61	57	33
61	57	47
61	57	47
66	61	45
66	61	45
66	61	44
66	61	44
60	0	45
60	0	45
60	51	42
60	51	42
59	53	44
59	53	44
59	56	41
59	56	41
57	49	42
57	49	42
57	49	43
57	49	43
62	57	42
62	57	42
62	57	40
62	57	40
56	0	42
56	0	42
56	47	38
56	47	38
55	49	40
55	49	40
55	52	37
55	52	37
54	45	38
54	45	38
54	45	40
54	45	40
59	54	38
59	54	38
59	54	37
59	54	37
53	0	38
53	0	38
53	44	35
53	44	35
52	46	37
52	46	37
52	49	34
52	49	34
52	42	35
52	42	35
52	42	35
52	42	35
50	46	35
50	46	35
49	46	35
49	46	35
50	47	35
50	47	35
54	47	35
54	47	35
52	49	35
52	49	35
55	49	35
55	49	35
54	50	35
54	50	35
61	50	35
61	50	35
59	49	35
59	49	35
58	49	35
58	49	35
59	50	35
59	50	35
62	50	35
62	50	35
61	52	35
61	52	35
64	52	35
64	52	35
62	54	35
62	54	35
62	57	37
62	57	37
62	56	35
62	56	35
62	54	33
62	54	33
62	53	35
62	53	35
59	53	32
59	53	32
61	54	33
61	54	33
57	54	30
57	54	30
59	56	29
59	56	29
59	54	38
59	54	38
59	53	37
59	53	37
59	51	35
59	51	35
0	53	37
0	53	37
0	53	33
0	53	33
65	56	35
65	56	35
65	56	32
65	56	32
66	61	33
66	61	33
59	61	33
59	61	33
57	41	37
57	41	37
56	41	37
56	41	37
57	42	42
57	42	42
61	42	42
61	42	42
59	50	42
59	50	42
62	50	42
62	50	42
61	44	40
61	44	40
56	44	40
56	44	40
54	49	45
54	49	45
53	49	45
53	49	45
54	49	39
54	49	39
57	49	39
57	49	39
56	47	38
56	47	38
59	47	38
59	47	38
57	40	37
57	40	37
52	40	37
52	40	37
51	45	42
51	45	42
49	45	42
49	45	42
51	45	37
51	45	35
54	45	37
54	45	35
53	44	37
53	44	35
56	44	33
56	44	35
54	49	33
54	49	33
57	49	33
57	49	33
56	0	35
56	0	35
59	0	35
59	0	35
57	0	37
57	0	37
56	0	35
56	0	35
54	47	37
54	47	37
53	47	37
53	47	37
54	45	30
54	45	30
54	45	30
54	45	30
54	45	30
54	45	30
54	45	30
54	45	30
66	0	0
66	0	0
66	0	0
66	0	0
66	62	0
66	62	0
66	62	0
66	62	0
64	62	0
64	62	0
64	60	0
64	60	0
69	61	0
69	61	0
69	61	0
69	61	0
63	61	0
63	61	0
63	58	0
63	58	0
62	59	0
62	59	0
62	59	0
62	59	0
61	59	0
61	59	0
61	56	0
61	56	0
66	57	0
66	57	0
66	57	0
66	57	0
61	57	0
59	57	0
61	56	0
59	56	0
61	54	0
59	54	0
57	53	0
59	53	0
57	54	0
57	54	0
57	54	50
57	54	50
59	54	49
59	54	49
59	54	47
59	54	47
61	54	46
61	54	46
59	54	47
59	54	47
61	52	44
61	52	44
61	52	46
61	52	46
54	52	47
54	52	47
54	52	47
54	52	47
54	50	42
54	50	42
54	49	42
54	49	42
0	50	47
0	50	47
0	54	47
0	54	47
67	52	47
67	52	47
67	50	47
67	50	47
67	49	45
67	49	45
65	49	45
65	49	45
66	0	50
66	0	50
66	0	50
66	0	50
66	59	44
66	59	44
63	59	44
63	59	44
64	59	43
64	59	43
64	59	43
64	59	43
64	57	42
64	57	42
61	57	42
61	57	42
62	54	47
62	54	47
62	54	47
62	54	47
62	55	42
62	55	40
61	55	42
61	55	40
59	55	42
59	55	40
58	55	38
58	55	40
59	55	38
59	55	38
59	54	38
59	54	38
59	52	40
59	52	40
59	50	40
59	50	40
59	49	42
59	49	42
59	50	40
59	50	40
57	47	42
57	47	42
57	49	42
57	49	42
57	51	35
57	51	35
59	51	35
59	51	35
57	52	35
57	52	35
55	52	35
55	52	35
54	52	0
54	52	0
55	52	0
55	52	0
52	50	47
52	50	47
54	50	47
54	50	47
56	50	40
56	50	40
